page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories,protection_expiry,protection_expiry_date,protection_expiry_time,protection_duration_days,timestamp,protection_expiry_flag
893219,2014 Winter Olympics,3469138,autoconfirmed,,42031,46,11,3,154192,1533,48,29,9, 2021-08-23T22:59:24Z, 2021-08-23,22:59:24Z,3, 2021-08-20,0
2911781,2007 Formula One World Championship,1166488,autoconfirmed,,12760,Fewer than 30 watchers,,1,7064,485,0,0,10, 2021-08-23T03:47:25Z, 2021-08-23,03:47:25Z,3, 2021-08-20,0
3471531,2014 National Society of Film Critics Awards,13548,autoconfirmed,,45823,493,33,4,189934,3570,3,2,26, 2021-08-23T22:39:56Z, 2021-08-23,22:39:56Z,3, 2021-08-20,0
4637745,2006 Kids' Choice Awards,122587,autoconfirmed,,4033,Fewer than 30 watchers,,1,9736,177,138,62,6, 2021-08-23T00:47:25Z, 2021-08-23,00:47:25Z,3, 2021-08-20,0
5664475,2007 CONCACAF Gold Cup,218104,autoconfirmed,,13246,Fewer than 30 watchers,,2,9732,80,11,5,4, 2021-08-23T03:43:30Z, 2021-08-23,03:43:30Z,3, 2021-08-20,0
9142517,2007 Indian presidential election,62890,autoconfirmed,,36072,38,8,2,93187,1473,65,31,6, 2021-08-23T04:12:26Z, 2021-08-23,04:12:26Z,3, 2021-08-20,0
9590163,2009 Indian general election,1000121,autoconfirmed,,74144,36,36,6,377994,282,282,105,17, 2021-08-23T08:03:39Z, 2021-08-23,08:03:39Z,3, 2021-08-20,0
15035918,2008 Kids' Choice Awards,153128,autoconfirmed,,53729,71,13,8,56207,2410,16,10,5, 2021-08-23T05:42:23Z, 2021-08-23,05:42:23Z,3, 2021-08-20,0
17450998,2008 California Proposition 8,449818,autoconfirmed,,1508,Fewer than 30 watchers,,16,4296,165,17,10,, 2021-08-23T05:11:44Z, 2021-08-23,05:11:44Z,3, 2021-08-20,0
18077237,2009 in American television,145014,autoconfirmed,,19146,200,25,3,24641,2742,2,2,9, 2021-08-23T11:41:09Z, 2021-08-23,11:41:09Z,3, 2021-08-20,0
18555378,2009 Kids' Choice Awards,160908,autoconfirmed,,30820,57,6,2,9266,2095,2,1,24, 2021-08-23T10:40:22Z, 2021-08-23,10:40:22Z,3, 2021-08-20,0
20593665,2009 CONCACAF Gold Cup,234956,autoconfirmed,,4955,Fewer than 30 watchers,,0,293,91,18,9,4, 2021-08-23T08:00:28Z, 2021-08-23,08:00:28Z,3, 2021-08-20,0
20741383,2011 Singaporean general election,199627,autoconfirmed,,7760,37,7,2,6529,1904,6,5,6, 2021-08-23T14:03:24Z, 2021-08-23,14:03:24Z,3, 2021-08-20,0
24629811,2009 Nobel Peace Prize,1838224,autoconfirmed,,7729,60,11,2,4501,1402,0,0,3, 2021-08-23T11:34:02Z, 2021-08-23,11:34:02Z,3, 2021-08-20,0
25089178,2011 CONCACAF Gold Cup,322945,autoconfirmed,,6021,Fewer than 30 watchers,,1,4742,146,10,6,3, 2021-08-23T13:31:59Z, 2021-08-23,13:31:59Z,3, 2021-08-20,0
25784834,2009-2010 attacks on Indian students in Australia,501,autoconfirmed,,26213,105,23,5,260097,993,125,44,13, 2021-08-23T06:37:49Z, 2021-08-23,06:37:49Z,3, 2021-08-20,0
25804468,2010 Haiti earthquake,3213099,autoconfirmed,,39449,Fewer than 30 watchers,,3,8474,330,79,29,12, 2021-08-23T12:38:50Z, 2021-08-23,12:38:50Z,3, 2021-08-20,0
26126852,2010 Kids' Choice Awards,181036,autoconfirmed,,9213,37,8,8,4919,421,21,12,5, 2021-08-23T12:45:21Z, 2021-08-23,12:45:21Z,3, 2021-08-20,0
26890964,2012 Indian presidential election,77264,autoconfirmed,,69472,66,18,21,4847,1391,29,11,15, 2021-08-23T18:16:02Z, 2021-08-23,18:16:02Z,3, 2021-08-20,0
29765087,2011 Kids' Choice Awards,175526,autoconfirmed,,11144,Fewer than 30 watchers,,3,291,140,14,8,10, 2021-08-23T14:01:26Z, 2021-08-23,14:01:26Z,3, 2021-08-20,0
30418738,2011 Brisbane Floods,7250,autoconfirmed,,208415,313,42,59,204211,4997,60,34,36, 2021-08-23T13:24:45Z, 2021-08-23,13:24:45Z,3, 2021-08-20,0
31150160,2011 Tōhoku earthquake and tsunami,7423876,autoconfirmed,,14818,Fewer than 30 watchers,,3,18894,295,0,0,4, 2021-08-23T14:15:42Z, 2021-08-23,14:15:42Z,3, 2021-08-20,0
32339815,2013 CONCACAF Gold Cup,438773,autoconfirmed,,47878,30,5,3,2205,2458,0,0,5, 2021-08-23T19:55:53Z, 2021-08-23,19:55:53Z,3, 2021-08-20,0
32496189,2011 Norway attacks,7165236,autoconfirmed,,19954,Fewer than 30 watchers,,0,3673,315,5,4,13, 2021-08-23T14:01:47Z, 2021-08-23,14:01:47Z,3, 2021-08-20,0
36412979,2013 Kids' Choice Awards,196450,autoconfirmed,,53122,50,11,2,83003,1887,82,34,14, 2021-08-23T21:56:08Z, 2021-08-23,21:56:08Z,3, 2021-08-20,0
37018641,2012 Benghazi attack,17406199,autoconfirmed,,32128,74,14,3,122562,1069,40,23,6, 2021-08-23T17:19:25Z, 2021-08-23,17:19:25Z,3, 2021-08-20,0
37144304,2012 Afghan Premier League,16249,autoconfirmed,,7113,Fewer than 30 watchers,,0,2033,211,14,5,5, 2021-08-23T16:50:16Z, 2021-08-23,16:50:16Z,3, 2021-08-20,0
39554886,2014 Toronto mayoral election,38826,autoconfirmed,,38577,147,32,12,8505,1108,0,0,10, 2021-08-23T22:55:28Z, 2021-08-23,22:55:28Z,3, 2021-08-20,0
39580428,2013 El Reno tornado,1012805,autoconfirmed,,18085,33,12,1,3235,2001,11,6,7, 2021-08-23T21:49:26Z, 2021-08-23,21:49:26Z,3, 2021-08-20,0
39689467,2013 Benghazi conflict,25900,autoconfirmed,,6159,Fewer than 30 watchers,,0,6389,113,37,13,5, 2021-08-23T19:22:12Z, 2021-08-23,19:22:12Z,3, 2021-08-20,0
40139470,2014 Kids' Choice Awards,222838,autoconfirmed,,19168,57,32,5,903253,606,180,90,10, 2021-08-23T22:13:37Z, 2021-08-23,22:13:37Z,3, 2021-08-20,0
42811090,2013 IRS scandal,35643,autoconfirmed,,40193,38,11,17,123114,559,162,40,6, 2021-08-23T21:53:08Z, 2021-08-23,21:53:08Z,3, 2021-08-20,0
43680745,2014 Afghan Premier League,14261,autoconfirmed,,12794,36,12,2,22208,271,118,32,15, 2021-08-23T21:57:25Z, 2021-08-23,21:57:25Z,3, 2021-08-20,0
21377251,2016 United States presidential election,28233068,autoconfirmed,,5260,53,3,10,1334,95,18,6,10, 2021-08-24T09:27:41Z, 2021-08-24,09:27:41Z,4, 2021-08-20,0
32040812,2017 FIFA U-17 World Cup,3735887,autoconfirmed,,109204,1072,76,25,82733,4419,61,16,14, 2021-08-24T10:16:57Z, 2021-08-24,10:16:57Z,4, 2021-08-20,0
36266667,2015 CONCACAF Gold Cup,2350840,autoconfirmed,,68893,49,10,7,1806,579,4,2,7, 2021-08-24T02:35:22Z, 2021-08-24,02:35:22Z,4, 2021-08-20,0
37281035,2015 Israeli legislative election,293236,autoconfirmed,,3771,Fewer than 30 watchers,,1,210,69,22,9,7, 2021-08-24T05:08:02Z, 2021-08-24,05:08:02Z,4, 2021-08-20,0
38113558,2020 Atlantic hurricane season,4680035,autoconfirmed,,16492,Fewer than 30 watchers,,2,6372,304,57,32,12, 2021-08-24T22:08:33Z, 2021-08-24,22:08:33Z,4, 2021-08-20,0
38714852,2016–17 A-League,356252,autoconfirmed,,85415,68,10,4,42293,1898,35,24,21, 2021-08-24T09:29:01Z, 2021-08-24,09:29:01Z,4, 2021-08-20,0
39142152,2017 FIFA U-20 World Cup,2386015,autoconfirmed,,78922,382,35,19,161474,1852,42,25,17, 2021-08-24T10:21:50Z, 2021-08-24,10:21:50Z,4, 2021-08-20,0
41331555,2019 FIFA U-17 World Cup,1495461,autoconfirmed,,23290,139,25,2,58034,1663,12,7,14, 2021-08-24T17:31:40Z, 2021-08-24,17:31:40Z,4, 2021-08-20,0
41331653,2019 FIFA U-20 World Cup,2417197,autoconfirmed,,49464,311,5,4,1243,4141,11,5,16, 2021-08-24T18:48:44Z, 2021-08-24,18:48:44Z,4, 2021-08-20,0
42375597,2015 Kids' Choice Awards,363207,autoconfirmed,,14652,42,16,4,23245,578,18,10,17, 2021-08-24T08:08:08Z, 2021-08-24,08:08:08Z,4, 2021-08-20,0
42784744,2019 Indian general election,12288446,autoconfirmed,,51970,68,42,5,761486,799,194,115,18, 2021-08-24T20:36:35Z, 2021-08-24,20:36:35Z,4, 2021-08-20,0
46292168,2016 Kids' Choice Awards,704326,autoconfirmed,,6224,Fewer than 30 watchers,,2,213,260,2,2,9, 2021-08-24T08:41:24Z, 2021-08-24,08:41:24Z,4, 2021-08-20,0
46676222,2019 United Kingdom general election,4937825,autoconfirmed,,6400,Fewer than 30 watchers,,6,13075,561,71,35,9, 2021-08-24T22:06:29Z, 2021-08-24,22:06:29Z,4, 2021-08-20,0
47349042,2017 CONCACAF Gold Cup,2213315,autoconfirmed,,18600,143,15,8,31798,2647,26,17,12, 2021-08-24T09:34:53Z, 2021-08-24,09:34:53Z,4, 2021-08-20,0
47595383,2015 Afghan Premier League,25030,autoconfirmed,,55952,120,19,16,54645,3105,59,31,23, 2021-08-24T01:34:57Z, 2021-08-24,01:34:57Z,4, 2021-08-20,0
49118750,2017–18 Formula E Championship,18821,autoconfirmed,,10352,32,2,4,1407,356,24,11,18, 2021-08-24T10:41:27Z, 2021-08-24,10:41:27Z,4, 2021-08-20,0
49341639,2019 CONCACAF Gold Cup,2805421,autoconfirmed,,16198,Fewer than 30 watchers,,1,69439,564,7,5,10, 2021-08-24T15:53:58Z, 2021-08-24,15:53:58Z,4, 2021-08-20,0
53247260,2017 Kids' Choice Awards,514119,autoconfirmed,,5027,Fewer than 30 watchers,,2,41134,63,43,17,9, 2021-08-24T10:27:57Z, 2021-08-24,10:27:57Z,4, 2021-08-20,0
53784622,2017 Aleppo suicide car bombing,186851,autoconfirmed,,6020,Fewer than 30 watchers,,1,484,99,27,12,3, 2021-08-24T09:31:02Z, 2021-08-24,09:31:02Z,4, 2021-08-20,0
53840831,2017–18 Southern Football League,132441,autoconfirmed,,30878,Fewer than 30 watchers,,1,50305,879,20,10,7, 2021-08-24T11:22:38Z, 2021-08-24,11:22:38Z,4, 2021-08-20,0
54364290,2015 ICC Cricket World Cup,78015,autoconfirmed,,32929,Fewer than 30 watchers,,5,2984,384,18,11,17, 2021-08-24T03:44:57Z, 2021-08-24,03:44:57Z,4, 2021-08-20,0
57119527,2018 Hamburg stabbing attack,25777,autoconfirmed,,73560,108,25,23,41325,4254,37,16,15, 2021-08-24T15:08:40Z, 2021-08-24,15:08:40Z,4, 2021-08-20,0
57905053,2018 Derry riots,39975,autoconfirmed,,5999,Fewer than 30 watchers,,6,596,103,25,11,8, 2021-08-24T12:35:22Z, 2021-08-24,12:35:22Z,4, 2021-08-20,0
59205026,2018 New York Film Critics Circle Awards,17257,autoconfirmed,,33597,Fewer than 30 watchers,,3,63701,1209,181,70,12, 2021-08-24T15:18:11Z, 2021-08-24,15:18:11Z,4, 2021-08-20,0
59738393,2019 Nevada killing spree,15175,autoconfirmed,,31241,Fewer than 30 watchers,,3,120248,882,70,35,8, 2021-08-24T21:53:46Z, 2021-08-24,21:53:46Z,4, 2021-08-20,0
62500743,2019 New York Film Critics Circle Awards,18613,autoconfirmed,,142838,96,16,11,19154,3513,50,24,25, 2021-08-24T22:05:07Z, 2021-08-24,22:05:07Z,4, 2021-08-20,0
64394389,2017–18 Formula E season,790300,autoconfirmed,,8610,Fewer than 30 watchers,,7,1263,438,26,11,19, 2021-08-24T10:41:47Z, 2021-08-24,10:41:47Z,4, 2021-08-20,0
1610886,2020 Summer Olympics,16355664,autoconfirmed,,56462,Fewer than 30 watchers,,5,15428,1561,69,13,11, 2021-08-25T14:19:45Z, 2021-08-25,14:19:45Z,5, 2021-08-20,0
48410011,2020 United States presidential election,36022320,autoconfirmed,,41610,104,20,6,40748,611,26,21,17, 2021-08-25T16:10:08Z, 2021-08-25,16:10:08Z,5, 2021-08-20,0
60663941,2020 World Rally Championship,681707,autoconfirmed,,9350,Fewer than 30 watchers,,0,315,119,1,1,11, 2021-08-25T18:45:20Z, 2021-08-25,18:45:20Z,5, 2021-08-20,0
61949829,2020 in Philippine television,588079,autoconfirmed,,25604,89,19,6,39816,1204,27,15,12, 2021-08-25T21:00:45Z, 2021-08-25,21:00:45Z,5, 2021-08-20,0
62713753,2020 in Germany,19300,autoconfirmed,,5091,Fewer than 30 watchers,,4,31150,207,8,4,3, 2021-08-25T20:59:54Z, 2021-08-25,20:59:54Z,5, 2021-08-20,0
62755408,2020 Jawaharlal Nehru University attack,48100,autoconfirmed,,23532,31,6,7,1099,524,0,0,20, 2021-08-25T08:57:23Z, 2021-08-25,08:57:23Z,5, 2021-08-20,0
63205048,2020 Delhi riots,457933,autoconfirmed,,65261,95,30,4,15882,643,11,7,6, 2021-08-25T03:49:13Z, 2021-08-25,03:49:13Z,5, 2021-08-20,0
63308104,2020–21 A-League,240547,autoconfirmed,,28424,Fewer than 30 watchers,,2,1288,121,7,7,10, 2021-08-25T21:39:18Z, 2021-08-25,21:39:18Z,5, 2021-08-20,0
63358914,2020 stock market crash,1446225,autoconfirmed,,51149,234,26,32,63486,3787,14,10,12, 2021-08-25T21:13:25Z, 2021-08-25,21:13:25Z,5, 2021-08-20,0
64511614,2020–21 ATK Mohun Bagan FC season,129645,autoconfirmed,,3484,Fewer than 30 watchers,,1,8124,263,13,7,10, 2021-08-25T23:28:02Z, 2021-08-25,23:28:02Z,5, 2021-08-20,0
65281642,2020 Championship League (2020–21 season),17355,autoconfirmed,,19779,Fewer than 30 watchers,,1,29237,128,0,0,7, 2021-08-25T03:11:50Z, 2021-08-25,03:11:50Z,5, 2021-08-20,0
65431221,2020 Nagorno-Karabakh war,2049465,autoconfirmed,,38540,Fewer than 30 watchers,,3,81263,1056,100,48,16, 2021-08-25T10:53:57Z, 2021-08-25,10:53:57Z,5, 2021-08-20,0
43336805,2021 ICC Men's T20 World Cup,1722324,autoconfirmed,,201993,130,130,8,809758,1302,1040,258,15, 2021-08-26T18:32:22Z, 2021-08-26,18:32:22Z,6, 2021-08-20,0
53745966,2021 Bulgarian presidential election,41924,autoconfirmed,,45877,Fewer than 30 watchers,,2,752,138,10,8,12, 2021-08-26T10:51:20Z, 2021-08-26,10:51:20Z,6, 2021-08-20,0
57050993,2021 CONCACAF Gold Cup,490301,autoconfirmed,,57102,359,41,29,612961,6035,40,27,36, 2021-08-26T13:34:33Z, 2021-08-26,13:34:33Z,6, 2021-08-20,0
57373873,2021 Formula One World Championship,4850452,autoconfirmed,,24071,131,27,2,54315,1054,4,2,18, 2021-08-26T16:57:36Z, 2021-08-26,16:57:36Z,6, 2021-08-20,0
63486230,2021 MotoGP World Championship,886179,autoconfirmed,,34966,43,4,3,8702,1102,4,3,9, 2021-08-26T21:40:27Z, 2021-08-26,21:40:27Z,6, 2021-08-20,0
65536198,2021 Moto3 World Championship,248429,autoconfirmed,,129615,137,27,5,69809,1922,1,1,18, 2021-08-26T20:13:36Z, 2021-08-26,20:13:36Z,6, 2021-08-20,0
65778610,2021 Formula 2 Championship,694448,autoconfirmed,,11449,Fewer than 30 watchers,,1,3563,419,72,27,17, 2021-08-26T16:53:14Z, 2021-08-26,16:53:14Z,6, 2021-08-20,0
65778845,2021 FIA Formula 3 Championship,410115,autoconfirmed,,42839,190,19,12,6247,1410,21,7,14, 2021-08-26T15:33:46Z, 2021-08-26,15:33:46Z,6, 2021-08-20,0
66210309,2021 J1 League,132536,autoconfirmed,,81110,116,63,4,126801,1400,21,12,14, 2021-08-26T19:35:22Z, 2021-08-26,19:35:22Z,6, 2021-08-20,0
66309636,2020—2021 United States coup d'état attempt,1324,autoconfirmed,,49568,45,11,4,61945,1478,23,11,9, 2021-08-26T03:21:18Z, 2021-08-26,03:21:18Z,6, 2021-08-20,0
66567997,2021 Myanmar coup d'état,1173307,autoconfirmed,,45418,42,5,1,5307,3072,18,5,2, 2021-08-26T21:58:17Z, 2021-08-26,21:58:17Z,6, 2021-08-20,0
66571799,2021 Arctic Rally Finland,5136,autoconfirmed,,15914,41,27,1,119465,731,83,29,4, 2021-08-26T08:19:13Z, 2021-08-26,08:19:13Z,6, 2021-08-20,0
66885784,2021 Gibraltar Open,215680,autoconfirmed,,2623,Fewer than 30 watchers,,1,7303,89,25,16,5, 2021-08-26T17:09:25Z, 2021-08-26,17:09:25Z,6, 2021-08-20,0
66975427,2021 Arctic Rally,12225,autoconfirmed,,20871,Fewer than 30 watchers,,5,4534,803,12,10,7, 2021-08-26T07:26:48Z, 2021-08-26,07:26:48Z,6, 2021-08-20,0
67183150,2021 Boulder shooting,502718,autoconfirmed,,64801,62,10,8,12563,1581,10,8,9, 2021-08-26T10:20:45Z, 2021-08-26,10:20:45Z,6, 2021-08-20,0
67666835,2021 Armenia–Azerbaijan border crisis,11992,autoconfirmed,,61514,50,15,5,55427,4119,111,28,16, 2021-08-26T08:54:10Z, 2021-08-26,08:54:10Z,6, 2021-08-20,0
67760485,2021-22 NBA season,723,autoconfirmed,,21580,32,4,4,11053,1128,21,15,17, 2021-08-26T07:26:31Z, 2021-08-26,07:26:31Z,6, 2021-08-20,0
68213064,2021 Cuban protests,,autoconfirmed,,98041,118,14,6,194504,4747,45,19,17, 2021-08-26T13:38:49Z, 2021-08-26,13:38:49Z,6, 2021-08-20,0
17742072,2022 FIFA World Cup,13301177,autoconfirmed,,9885,Fewer than 30 watchers,,0,9330,140,0,0,9, 2021-08-27T20:33:11Z, 2021-08-27,20:33:11Z,7, 2021-08-20,0
56185392,2021 Pacific typhoon season,271695,autoconfirmed,,25335,47,39,51,1614898,1205,721,320,11, 2021-08-27T05:37:59Z, 2021-08-27,05:37:59Z,7, 2021-08-20,0
57918711,2022 FIFA World Cup qualification (CONMEBOL),942238,autoconfirmed,,21642,40,27,17,52865,391,3,3,5, 2021-08-27T21:50:26Z, 2021-08-27,21:50:26Z,7, 2021-08-20,0
60637832,2022 FIFA World Cup qualification – AFC Second Round,1280538,autoconfirmed,,50588,237,27,10,40492,1524,0,0,9, 2021-08-27T22:40:00Z, 2021-08-27,22:40:00Z,7, 2021-08-20,0
62025756,2021 in American television,583720,autoconfirmed,,11270,104,30,12,8848,540,0,0,10, 2021-08-27T18:36:40Z, 2021-08-27,18:36:40Z,7, 2021-08-20,0
62357485,2021 NASCAR Cup Series,916867,autoconfirmed,,39869,Fewer than 30 watchers,,0,174,121,0,0,3, 2021-08-27T00:33:16Z, 2021-08-27,00:33:16Z,7, 2021-08-20,0
62705243,2021 World Rally Championship,291839,autoconfirmed,,12520,Fewer than 30 watchers,,0,14648,136,25,9,4, 2021-08-27T14:46:44Z, 2021-08-27,14:46:44Z,7, 2021-08-20,0
63123207,2021 Supercars Championship,185269,autoconfirmed,,15862,87,7,5,6115,845,0,0,7, 2021-08-27T10:19:21Z, 2021-08-27,10:19:21Z,7, 2021-08-20,0
63422045,2022 Formula One World Championship,516210,autoconfirmed,,20355,Fewer than 30 watchers,,0,15208,732,169,45,12, 2021-08-27T22:40:20Z, 2021-08-27,22:40:20Z,7, 2021-08-20,0
65797264,2022 Indian presidential election,55567,autoconfirmed,,43139,110,19,5,16275,1010,22,2,6, 2021-08-27T22:42:24Z, 2021-08-27,22:42:24Z,7, 2021-08-20,0
66008801,2021 in Philippine television,296707,autoconfirmed,,13486,37,8,1,15231,1029,59,18,5, 2021-08-27T19:35:29Z, 2021-08-27,19:35:29Z,7, 2021-08-20,0
66040227,2021 World Rally Championship-3,16967,autoconfirmed,,30656,Fewer than 30 watchers,,0,1081,71,0,0,2, 2021-08-27T18:18:12Z, 2021-08-27,18:18:12Z,7, 2021-08-20,0
66178526,2021 New Year Honours,57116,autoconfirmed,,240353,274,33,13,18054,6149,29,10,29, 2021-08-27T03:18:23Z, 2021-08-27,03:18:23Z,7, 2021-08-20,0
66307490,2021 United States Capitol attack,31360,autoconfirmed,,2570,Fewer than 30 watchers,,2,288,48,10,7,6, 2021-08-27T12:50:35Z, 2021-08-27,12:50:35Z,7, 2021-08-20,0
66408363,2021 Super2 Series,9896,autoconfirmed,,2233,Fewer than 30 watchers,,2,171,44,4,2,10, 2021-08-27T06:30:15Z, 2021-08-27,06:30:15Z,7, 2021-08-20,0
66612294,2021 Myanmar protests,631633,autoconfirmed,,36866,Fewer than 30 watchers,,3,6306,308,0,0,6, 2021-08-27T00:27:18Z, 2021-08-27,00:27:18Z,7, 2021-08-20,0
67778114,2021–22 Manchester United F.C. season,9739,autoconfirmed,,33486,56,6,6,13780,1171,11,10,23, 2021-08-27T20:14:46Z, 2021-08-27,20:14:46Z,7, 2021-08-20,0
67901081,2021–22 Indian Super League season,1182,autoconfirmed,,32182,137,28,2,88620,2032,2,1,26, 2021-08-27T19:48:09Z, 2021-08-27,19:48:09Z,7, 2021-08-20,0
68187748,2021 Taliban offensive,,autoconfirmed,,33993,85,12,3,30448,2284,11,6,6, 2021-08-27T12:21:09Z, 2021-08-27,12:21:09Z,7, 2021-08-20,0
68439364,2021 storming of the United States Capitol,4658287,autoconfirmed,,20081,Fewer than 30 watchers,,1,29807,158,50,20,6, 2021-08-27T19:46:55Z, 2021-08-27,19:46:55Z,7, 2021-08-20,0
53251,2030,316690,autoconfirmed,,128,59,6,0,951,910,7,6,3, 2021-08-28T14:43:10Z, 2021-08-28,14:43:10Z,8, 2021-08-20,0
54901,2031,90702,autoconfirmed,,97775,626,75,6,349519,5671,6,5,32, 2021-08-28T17:03:24Z, 2021-08-28,17:03:24Z,8, 2021-08-20,0
48272807,2048 (number),7255,autoconfirmed,,104876,47,8,9,6372,993,0,0,8, 2021-08-28T21:03:44Z, 2021-08-28,21:03:44Z,8, 2021-08-20,0
48669426,2022 Summer Youth Olympics,262537,autoconfirmed,,23430,Fewer than 30 watchers,,9,304893,926,177,49,5, 2021-08-28T03:37:16Z, 2021-08-28,03:37:16Z,8, 2021-08-20,0
59568546,2024 United States presidential election,1549807,autoconfirmed,,67532,85,7,3,1926,1442,9,4,6, 2021-08-28T12:55:25Z, 2021-08-28,12:55:25Z,8, 2021-08-20,0
64612305,2022 NASCAR Cup Series,26758,autoconfirmed,,17580,68,13,21,41556,4621,18,9,7, 2021-08-28T01:17:32Z, 2021-08-28,01:17:32Z,8, 2021-08-20,0
65200547,2023 CONCACAF Gold Cup,14797,autoconfirmed,,100402,67,12,10,12379,1152,7,4,13, 2021-08-28T11:17:13Z, 2021-08-28,11:17:13Z,8, 2021-08-20,0
65465083,2022 Supercars Championship,23201,autoconfirmed,,55507,67,12,58,10661,911,1,1,41, 2021-08-28T08:13:49Z, 2021-08-28,08:13:49Z,8, 2021-08-20,0
67716440,2022 MotoGP World Championship,,autoconfirmed,,20531,31,24,1,298518,526,53,13,4, 2021-08-28T00:17:50Z, 2021-08-28,00:17:50Z,8, 2021-08-20,0
454599,2050,353094,autoconfirmed,,10576,Fewer than 30 watchers,,0,2778,164,9,3,14, 2021-08-29T00:20:57Z, 2021-08-29,00:20:57Z,9, 2021-08-20,0
1013573,2100,106857,autoconfirmed,,12676,Fewer than 30 watchers,,1,2453,84,9,6,8, 2021-08-29T11:39:31Z, 2021-08-29,11:39:31Z,9, 2021-08-20,0
1299930,21st Waffen Mountain Division of the SS Skanderbeg,201365,autoconfirmed,,80626,Fewer than 30 watchers,,0,28898,645,74,21,5, 2021-08-29T13:26:19Z, 2021-08-29,13:26:19Z,9, 2021-08-20,0
1749993,20th Century Studios Home Entertainment,48974,autoconfirmed,,52003,209,23,10,99119,2445,7,5,15, 2021-08-29T03:53:29Z, 2021-08-29,03:53:29Z,9, 2021-08-20,0
3303873,20th Century Animation,155663,autoconfirmed,,35787,195,20,7,16274,3267,1,1,14, 2021-08-29T01:05:13Z, 2021-08-29,01:05:13Z,9, 2021-08-20,0
12120000,27 Club,16910160,autoconfirmed,,18669,30,6,7,1477,409,1,1,9, 2021-08-29T18:51:36Z, 2021-08-29,18:51:36Z,9, 2021-08-20,0
14610495,2 Girls 1 Cup,11055433,autoconfirmed,,2065,Fewer than 30 watchers,,3,2267,651,0,0,, 2021-08-29T20:05:13Z, 2021-08-29,20:05:13Z,9, 2021-08-20,0
37728824,2 Chainz,6562586,autoconfirmed,,102,44,11,0,3873,548,0,0,3, 2021-08-29T19:27:30Z, 2021-08-29,19:27:30Z,9, 2021-08-20,0
40096344,3 (Britney Spears song),455327,autoconfirmed,,90121,136,68,8,95508,1219,59,27,29, 2021-08-29T23:33:09Z, 2021-08-29,23:33:09Z,9, 2021-08-20,0
41256500,2 World Trade Center,1022771,autoconfirmed,,21263,Fewer than 30 watchers,,0,1287,914,0,0,8, 2021-08-29T20:20:50Z, 2021-08-29,20:20:50Z,9, 2021-08-20,0
45401475,33rd Luna Awards,3345,autoconfirmed,,47353,85,22,4,12558,1361,5,3,6, 2021-08-29T21:44:28Z, 2021-08-29,21:44:28Z,9, 2021-08-20,0
48703696,20th Satellite Awards,111273,autoconfirmed,,14540,44,11,0,3131,1269,1,1,14, 2021-08-29T08:06:44Z, 2021-08-29,08:06:44Z,9, 2021-08-20,0
50880740,3Kids,33556,autoconfirmed,,9003,Fewer than 30 watchers,,4,870,33,0,0,4, 2021-08-29T22:28:42Z, 2021-08-29,22:28:42Z,9, 2021-08-20,0
52423004,21st Satellite Awards,90943,autoconfirmed,,11027,Fewer than 30 watchers,,0,470,493,0,0,7, 2021-08-29T11:59:33Z, 2021-08-29,11:59:33Z,9, 2021-08-20,0
55922686,22nd Satellite Awards,107963,autoconfirmed,,7252,Fewer than 30 watchers,,0,545,81,0,0,3, 2021-08-29T13:44:29Z, 2021-08-29,13:44:29Z,9, 2021-08-20,0
59083653,34th Independent Spirit Awards,144281,autoconfirmed,,39897,129,37,2,116085,863,48,23,30, 2021-08-29T21:54:29Z, 2021-08-29,21:54:29Z,9, 2021-08-20,0
59196867,23rd Satellite Awards,106295,autoconfirmed,,11273,30,6,1,5296,607,0,0,10, 2021-08-29T14:45:30Z, 2021-08-29,14:45:30Z,9, 2021-08-20,0
59338626,24th Critics' Choice Awards,324626,autoconfirmed,,5379,Fewer than 30 watchers,,12,377,164,7,4,2, 2021-08-29T15:22:44Z, 2021-08-29,15:22:44Z,9, 2021-08-20,0
63611944,"20th Century Animation, Inc.",2160,autoconfirmed,,15282,78,5,9,10101,749,11,5,17, 2021-08-29T02:23:24Z, 2021-08-29,02:23:24Z,9, 2021-08-20,0
66412121,36th Independent Spirit Awards,71230,autoconfirmed,,9075,Fewer than 30 watchers,,3,141,183,0,0,6, 2021-08-29T22:28:37Z, 2021-08-29,22:28:37Z,9, 2021-08-20,0
66574155,25th Satellite Awards,39767,autoconfirmed,,35319,Fewer than 30 watchers,,0,7122,625,2,2,6, 2021-08-29T18:45:17Z, 2021-08-29,18:45:17Z,9, 2021-08-20,0
167884,69 (sex position),11737971,autoconfirmed,,43809,37,4,2,16845,2026,13,8,9, 2021-08-30T17:04:23Z, 2021-08-30,17:04:23Z,10, 2021-08-20,0
192481,50 Cent,18318723,autoconfirmed,,58346,336,38,37,42102,2100,51,18,27, 2021-08-30T16:04:21Z, 2021-08-30,16:04:21Z,10, 2021-08-20,0
208159,7,2379706,autoconfirmed,,42054,33,30,3,584102,627,169,46,9, 2021-08-30T17:04:23Z, 2021-08-30,17:04:23Z,10, 2021-08-20,0
